country,chain,name,street,housenumber,postcode,city,address_formatted,osm_type,osm_id,lat,lon,source
France,Carrefour,Carrefour Express,Faubourg Saint-Sébastien,3,84510,Caumont-sur-Durance,Faubourg Saint-Sébastien 3 84510 Caumont-sur-Durance France,way,624088754,43.8926568,4.9446777,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Contact,Rue du Maréchal Foch,184,80410,Cayeux-sur-Mer,Rue du Maréchal Foch 184 80410 Cayeux-sur-Mer France,way,294504246,50.181494,1.49408,OpenStreetMap via Overpass API
France,Carrefour,Carrefour City,Avenue Jean Jaurès,56B,33150,Cenon,Avenue Jean Jaurès 56B 33150 Cenon France,node,7339634577,44.8557589,-0.535061,OpenStreetMap via Overpass API
France,Carrefour,Carrefour,Rue Thomas Dumorey,,71100,Chalon-sur-Saône,Rue Thomas Dumorey 71100 Chalon-sur-Saône France,way,366005598,46.774418,4.8618812,OpenStreetMap via Overpass API
France,Carrefour,Carrefour,Route de Mantes,,78240,Chambourcy,Route de Mantes 78240 Chambourcy France,way,85963951,48.9087391,2.0342509,OpenStreetMap via Overpass API
France,Carrefour,Carrefour City,Avenue de Turin,,73000,Chambéry,Avenue de Turin 73000 Chambéry France,node,2997241892,45.5692897,5.9315888,OpenStreetMap via Overpass API
France,Carrefour,Carrefour City,Faubourg Montmélian,,73000,Chambéry,Faubourg Montmélian 73000 Chambéry France,node,1177006476,45.5661631,5.9321962,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Market,Route Blanche,339,74400,Chamonix-Mont-Blanc,Route Blanche 339 74400 Chamonix-Mont-Blanc France,way,97318746,45.9185375,6.874733,OpenStreetMap via Overpass API
France,Carrefour,Carrefour Contact,Route de Langres,1,70600,Champlitte,Route de Langres 1 70600 Champlitte France,way,1317563235,47.6203215,5.5097728,OpenStreetMap via Overpass API
France,Carrefour,Carrefour,Avenue des Pyramides,,77420,Champs-sur-Marne,Avenue des Pyramides 77420 Champs-sur-Marne France,node,8812409093,48.8541829,2.58156,OpenStreetMap via Overpass API
